X1	X2	
5.13	5.32	
1.04	5.70	
2.16	6.30	
3.38	7.10	
1.90	7.12	
5.76	2.63	
6.60	1.08	
4.28	5.49	
1.09	0.52	
6.93	4.52	
5.89	7.07	
4.66	3.91	
2.93	5.94	
4.82	7.07	
4.11	2.58	
7.28	1.45	
1.02	8.17	
9.02	4.07	
0.12	0.82	
1.86	5.85	
1.37	8.39	
9.35	6.74	
9.96	9.41	
2.86	2.39	
0.19	8.71	
4.22	7.48	
7.54	5.26	
2.06	0.59	
0.34	0.57	
1.44	0.16	
4.80	7.47	
2.24	1.64	
8.44	0.77	
9.59	1.17	
4.55	3.06	
1.26	2.34	
7.54	1.41	
0.22	8.31	
2.22	3.27	
8.05	3.70	
2.53	2.56	
3.65	6.74	
4.82	0.47	
4.65	4.87	
7.93	8.89	
3.86	4.15	
8.22	8.00	
0.88	5.53	
0.40	4.16	
0.26	9.33	
6.07	8.26	
0.72	2.41	
0.72	9.72	
6.62	1.23	
6.50	6.40	
2.09	8.20	
2.27	5.90	
0.13	7.74	
4.97	9.72	
4.03	3.32	
5.97	7.55	
5.91	6.39	
4.28	5.34	
7.93	3.93	
3.75	7.58	
4.72	1.02	
5.22	1.06	
1.91	1.69	
5.39	4.62	
4.41	1.63	
3.83	7.14	
9.95	3.47	
5.81	3.80	
7.77	6.72	
3.78	8.88	
9.87	1.77	
2.72	1.85	
2.25	9.95	
4.73	2.58	
6.72	8.83	
6.68	0.18	
9.38	5.73	
0.33	9.99	
0.81	0.25	
8.44	2.52	
4.18	0.43	
1.66	8.67	
1.78	6.30	
0.66	5.58	
7.55	8.77	
4.76	8.40	
3.03	1.36	
3.89	4.29	
6.80	7.32	
2.98	6.14	
2.93	4.96	
8.84	5.28	
2.35	9.38	
7.96	4.53	
2.03	9.86	
9.88	4.82	
0.86	8.30	
4.89	1.63	
7.81	5.42	
6.77	0.21	
7.59	8.59	
0.73	1.68	
1.09	6.90	
4.60	5.75	
3.54	6.74	
6.31	9.68	
0.73	3.92	
3.95	7.06	
4.97	6.17	
5.79	4.67	
5.64	3.64	
6.07	0.24	
5.84	3.20	
9.39	9.31	
5.82	6.87	
0.37	4.40	
5.91	3.50	
8.04	5.79	
6.42	7.85	
3.88	9.00	
9.93	0.91	
0.69	0.52	
1.47	0.67	
4.85	9.82	
5.75	3.00	
7.97	2.89	
6.43	8.25	
5.42	9.69	
1.61	0.39	
8.04	5.31	
1.04	1.85	
0.33	2.98	
5.64	9.17	
3.18	4.79	
6.70	1.78	
1.56	4.90	
2.75	8.25	
8.04	8.58	
4.87	2.66	
1.11	9.68	
6.88	6.30	
3.11	8.79	
5.75	8.65	
6.60	3.59	
8.84	4.94	
9.25	3.68	
8.60	6.96	
6.94	1.92	
2.80	7.69	
1.93	5.54	
8.01	0.30	
7.80	0.95	
6.49	6.71	
6.01	7.74	
2.70	1.40	
9.10	8.85	
3.25	1.51	
4.59	6.04	
5.81	5.22	
9.24	1.78	
6.05	6.70	
7.97	1.63	
8.43	7.10	
3.31	3.83	
6.52	8.25	
1.03	5.94	
0.39	7.53	
5.05	2.37	
4.20	9.98	
0.24	9.80	
4.94	6.52	
4.62	2.32	
3.92	4.84	
3.54	1.99	
6.48	3.52	
7.17	5.80	
1.67	7.88	
9.24	4.68	
2.76	0.77	
9.18	5.89	
1.79	0.25	
2.32	5.79	
5.87	0.99	
2.45	5.77	
0.87	6.26	
9.17	0.91	
8.51	2.31	
7.94	7.09	
6.12	7.78	
4.17	9.69	
4.60	6.44	
4.13	3.83	
8.70	3.00	
4.20	4.29	
5.97	7.87	
7.25	0.38	
4.70	8.93	
9.38	0.00	
9.05	5.12	
2.86	5.21	
9.29	9.52	
1.28	0.42	
8.38	6.87	
1.39	3.94	
1.76	3.88	
1.73	2.39	
5.79	8.93	
1.97	7.97	
1.84	1.43	
8.62	8.09	
7.08	0.05	
2.02	7.60	
0.21	3.53	
6.71	4.46	
0.16	7.19	
2.30	0.80	
8.45	3.28	
4.87	2.38	
1.34	3.60	
9.51	1.59	
6.38	8.20	
2.87	0.66	
8.75	5.19	
1.35	4.13	
7.06	2.40	
3.92	2.50	
4.65	3.50	
1.18	1.40	
2.34	7.90	
1.35	4.28	
0.58	5.73	
1.90	9.83	
4.35	6.85	
0.38	9.37	
2.10	5.32	
1.54	3.50	
0.70	9.18	
8.55	1.85	
2.09	8.36	
4.99	4.36	
3.76	2.48	
0.71	7.90	
4.23	4.31	
9.34	7.15	
6.98	3.65	
7.03	4.60	
0.93	1.54	
2.38	0.36	
3.44	4.09	
5.09	8.99	
2.03	0.85	
6.59	7.06	
4.56	3.01	
9.46	2.21	
3.58	2.70	
3.35	1.75	
9.38	5.64	
4.80	6.31	
8.30	6.27	
4.48	2.18	
7.09	5.78	
0.85	3.86	
1.64	1.05	
1.00	7.31	
8.43	4.67	
0.45	2.74	
0.29	4.03	
1.21	5.31	
3.48	0.53	
3.88	1.36	
2.03	8.33	
2.87	7.72	
6.50	5.71	
5.71	1.57	
8.64	1.21	
6.73	8.80	
0.45	0.82	
2.41	9.63	
5.95	2.34	
1.05	1.09	
6.69	7.85	
1.84	7.44	
7.57	5.36	
9.43	1.19	
7.59	6.61	
8.13	9.36	
1.55	8.40	
6.65	1.93	
2.50	1.41	
7.76	1.96	
1.37	1.78	
9.70	9.78	
9.92	7.43	
5.45	6.87	
5.52	3.56	
3.75	8.68	
1.11	8.70	
0.86	9.14	
2.22	6.01	
5.41	4.26	
3.13	2.02	
9.44	6.27	
8.35	8.78	
7.69	4.60	
1.64	3.88	
3.50	5.41	
4.26	6.82	
4.34	6.28	
6.17	9.61	
2.03	8.74	
8.47	3.86	
2.81	7.24	
3.48	6.91	
0.08	9.54	
8.96	4.44	
8.49	9.95	
6.52	7.85	
1.34	4.15	
0.10	0.29	
4.61	1.36	
9.68	6.65	
9.84	7.14	
6.77	9.18	
5.29	8.39	
2.93	2.26	
9.16	9.85	
9.94	6.88	
1.30	0.24	
0.33	7.99	
0.32	4.94	
0.06	5.43	
0.79	1.23	
0.74	2.36	
1.60	1.66	
7.65	3.35	
9.81	0.63	
1.03	8.18	
6.47	9.83	
2.40	5.99	
9.69	8.07	
4.72	9.34	
7.94	2.13	
5.11	6.66	
1.16	6.01	
1.35	7.11	
0.43	7.58	
9.01	1.71	
7.32	2.92	
4.43	0.38	
2.58	1.03	
9.44	5.23	
0.26	3.46	
8.36	6.86	
6.97	6.30	
3.67	1.55	
8.53	4.64	
7.13	4.52	
5.24	3.03	
4.84	6.09	
5.15	8.90	
0.19	5.25	
9.59	9.64	
6.71	7.96	
8.50	8.33	
3.29	5.19	
4.19	7.65	
8.22	9.71	
0.64	5.89	
4.67	8.52	
2.30	4.68	
9.52	2.59	
0.48	2.75	
9.53	4.30	
7.82	6.38	
3.62	7.88	
1.34	2.85	
7.91	8.09	
2.05	9.60	
0.15	7.43	
5.34	8.58	
4.16	2.92	
9.23	2.09	
0.40	9.27	
9.12	3.78	
8.01	6.45	
6.82	6.04	
5.29	6.17	
8.24	2.87	
0.31	3.64	
9.02	5.63	
0.23	7.99	
0.02	7.48	
8.77	7.14	
4.41	1.17	
3.58	1.02	
6.96	4.25	
1.46	9.42	
1.32	4.67	
7.86	9.84	
5.50	0.18	
8.48	3.87	
6.83	4.58	
5.10	9.89	
7.37	4.27	
4.66	4.13	
7.87	9.71	
0.70	1.58	
3.20	6.74	
8.66	3.61	
5.42	4.73	
2.22	8.82	
0.69	9.65	
6.19	9.63	
5.32	2.44	
2.21	7.93	
2.00	5.21	
7.94	8.99	
1.58	0.31	
6.78	4.84	
7.65	0.50	
4.79	4.55	
0.74	1.23	
3.96	1.47	
6.58	9.98	
5.92	4.60	
8.22	1.20	
8.42	4.19	
4.68	9.54	
7.45	9.51	
0.18	8.81	
1.66	0.38	
6.40	8.35	
2.10	2.51	
6.81	4.19	
9.36	0.83	
6.87	7.33	
2.68	4.10	
5.53	7.34	
9.83	9.05	
3.99	5.57	
4.77	1.88	
5.15	8.49	
0.34	0.35	
2.97	8.37	
6.40	0.37	
4.40	5.50	
0.30	6.52	
7.81	3.36	
5.11	7.60	
0.78	5.82	
2.94	4.23	
7.21	3.29	
5.30	7.95	
8.29	3.00	
9.58	7.78	
4.36	6.97	
1.12	3.15	
5.02	0.41	
3.14	9.43	
3.09	1.97	
2.78	5.79	
3.87	7.14	
9.89	2.92	
4.85	5.59	
6.74	2.43	
2.76	3.57	
1.16	8.34	
4.06	2.62	
2.41	5.44	
2.39	6.76	
9.05	9.11	
1.18	1.39	
0.95	5.81	
2.84	8.09	
2.66	4.07	
6.13	1.84	
3.90	1.01	
2.32	8.29	
4.17	0.50	
6.39	1.86	
1.93	5.18	
4.10	7.30	
6.11	6.14	
7.37	0.71	
6.73	0.67	
0.12	9.08	
4.11	0.90	
4.48	0.83	
1.23	3.20	
2.16	3.89	
1.60	1.45	
9.34	1.81	
6.13	4.79	
4.18	2.98	
5.70	4.32	
4.72	2.79	
2.98	1.56	
1.74	3.46	
5.78	5.67	
5.47	2.16	
6.76	5.66	
6.92	3.09	
8.81	8.42	
5.26	5.75	
3.21	3.39	
9.81	7.79	
8.21	9.91	
1.23	7.31	
8.87	3.81	
0.03	6.77	
5.14	5.72	
1.30	7.66	
4.10	4.79	
4.22	2.82	
3.95	7.82	
1.42	1.20	
1.97	5.96	
7.96	7.89	
5.87	7.76	
2.50	1.12	
8.35	0.40	
3.17	6.37	
7.45	7.99	
9.13	7.12	
1.09	9.53	
4.45	1.26	
3.04	7.03	
4.97	1.78	
8.57	8.13	
0.22	0.59	
2.69	6.68	
1.85	4.65	
0.56	8.81	
7.33	4.34	
9.76	1.80	
2.57	5.04	
6.68	7.98	
9.99	4.16	
4.70	6.00	
9.30	7.53	
0.31	7.64	
6.44	1.15	
4.19	8.78	
2.65	6.34	
8.37	9.91	
9.57	9.12	
7.24	2.33	
8.30	7.48	
9.73	3.78	
9.69	3.37	
2.29	8.64	
1.22	9.85	
7.63	5.88	
0.58	7.58	
1.92	0.14	
9.50	9.12	
4.06	9.85	
2.33	3.78	
4.39	9.39	
2.55	0.73	
6.26	0.98	
6.82	3.03	
3.45	6.18	
1.03	0.71	
8.36	5.86	
4.38	6.76	
0.58	2.56	
8.08	5.73	
3.45	8.61	
2.69	1.39	
6.34	9.00	
4.09	6.00	
3.92	8.36	
1.18	1.18	
9.79	7.34	
9.90	7.44	
0.42	4.80	
7.20	6.90	
7.73	8.79	
5.40	1.93	
2.33	1.16	
2.14	0.40	
7.73	7.45	
3.53	6.81	
5.05	6.66	
8.69	7.55	
1.64	2.68	
1.63	7.47	
1.99	2.70	
2.65	4.58	
8.64	5.93	
5.15	9.38	
1.59	9.86	
5.19	5.44	
9.44	0.21	
0.68	8.26	
2.22	4.98	
4.17	0.14	
5.77	2.78	
8.25	9.76	
0.37	0.30	
5.42	6.67	
1.64	4.35	
4.94	2.34	
9.88	9.12	
7.44	1.49	
5.67	0.41	
4.69	9.76	
2.63	4.78	
5.54	6.14	
5.90	2.75	
1.39	1.83	
3.56	2.49	
3.88	0.02	
1.29	2.02	
5.15	4.89	
5.27	5.85	
6.43	1.92	
6.46	4.34	
3.70	5.58	
0.23	2.48	
0.17	5.22	
8.84	7.73	
4.05	4.41	
0.72	5.74	
6.78	4.45	
9.73	6.37	
1.16	7.78	
9.56	1.84	
0.97	3.12	
3.46	3.63	
3.81	9.79	
6.86	4.39	
6.73	5.43	
1.23	6.68	
9.56	7.59	
0.66	0.64	
4.79	6.90	
8.67	8.68	
3.62	6.68	
1.90	6.55	
7.25	1.43	
8.83	6.45	
9.02	4.71	
6.41	9.82	
8.08	4.79	
4.61	4.45	
7.51	5.37	
9.41	3.06	
0.13	7.24	
7.25	8.19	
3.67	5.92	
0.32	1.34	
2.45	0.08	
0.06	2.67	
6.89	4.73	
8.25	1.13	
3.66	3.93	
8.84	4.14	
8.30	7.67	
0.95	9.96	
0.01	8.50	
3.26	5.70	
2.59	4.55	
2.69	8.81	
8.97	6.68	
5.68	0.03	
6.85	9.50	
8.83	1.57	
1.95	7.71	
6.55	4.83	
